Date,Open,High,Low,Close,Adj Close,Volume
2018-12-16,23.787989,26.725233,23.777025,25.597210,25.597210,424549776
2018-12-17,25.682781,30.403738,25.682781,29.268890,29.268890,613385968
2018-12-18,29.266506,30.142157,28.253374,30.142157,30.142157,492064385
2018-12-19,30.327751,31.769341,29.449501,29.682787,29.682787,505439991
2018-12-20,29.604044,33.258156,29.410448,32.816872,32.816872,796645102
2018-12-21,32.732635,34.283398,30.296896,30.796618,30.796618,546504525
2018-12-22,30.826622,31.855911,30.334074,31.855911,31.855911,419546205
2018-12-23,31.992167,34.147011,31.802282,33.459675,33.459675,554317219
2018-12-24,33.473583,36.558315,33.196667,33.196667,33.196667,535897386
2018-12-25,33.401596,33.401596,30.452274,31.134327,31.134327,508836252
2018-12-26,31.093464,32.204876,29.746027,30.985901,30.985901,464721770
2018-12-27,30.962173,31.363220,28.131933,28.294508,28.294508,442100050
2018-12-28,28.300600,33.359837,28.300600,32.510830,32.510830,486919644
2018-12-29,32.558426,33.338654,31.520540,31.565002,31.565002,390868406
2018-12-30,31.423141,32.378098,31.167883,31.976517,31.976517,405650439
2018-12-31,31.977234,32.000603,30.164322,30.468224,30.468224,367746437
2019-01-01,30.458393,32.097580,30.264280,31.979931,31.979931,379429124
2019-01-02,32.021229,33.793324,31.765974,33.433681,33.433681,414331917
2019-01-03,33.353573,33.420704,31.592480,32.026699,32.026699,345068248
2019-01-04,32.016525,33.023350,31.437559,32.404167,32.404167,391010579
2019-01-05,32.345547,36.143440,32.344795,34.936867,34.936867,640607603
2019-01-06,34.847218,39.959141,34.784061,39.298855,39.298855,809493170
2019-01-07,39.279751,39.647560,37.613743,37.806274,37.806274,586891612
2019-01-08,37.918991,40.950657,37.918991,39.479717,39.479717,643946958
2019-01-09,39.446453,40.278614,38.902725,38.985535,38.985535,504601882
2019-01-10,38.987137,39.524033,33.031750,33.866009,33.866009,701124436
2019-01-11,33.683475,34.098728,32.046043,32.327629,32.327629,628980636
2019-01-12,32.456207,32.938995,32.030506,32.384426,32.384426,491524393
2019-01-13,32.395824,33.138565,30.127712,30.332897,30.332897,564244096
2019-01-14,30.378098,32.733948,30.310152,32.358242,32.358242,593098937
2019-01-15,32.384205,32.706947,31.079927,31.507069,31.507069,527294087
2019-01-16,31.438589,32.246391,31.268059,31.823416,31.823416,539347965
2019-01-17,31.850111,31.946886,30.676147,31.888651,31.888651,609389196
2019-01-18,31.913450,31.940603,30.955572,31.311487,31.311487,566482194
2019-01-19,31.480209,33.112358,31.368427,32.550724,32.550724,585789956
2019-01-20,32.490044,33.354145,30.935497,31.176407,31.176407,584024740
2019-01-21,31.188656,31.389183,30.956665,31.212870,31.212870,531048792
2019-01-22,31.213305,32.019772,30.324675,31.684425,31.684425,589374366
2019-01-23,31.669024,32.386166,31.558426,32.001957,32.001957,613521887
2019-01-24,32.042969,33.042126,31.427628,32.776108,32.776108,614405337
2019-01-25,32.820435,33.209595,32.273338,32.981812,32.981812,661476019
2019-01-26,32.967960,33.950012,32.866627,33.150524,33.150524,694481467
2019-01-27,33.081963,33.345749,32.080502,32.592834,32.592834,678149673
2019-01-28,32.517124,32.716747,30.523111,31.199259,31.199259,812860294
2019-01-29,31.235544,31.457535,30.437250,31.097111,31.097111,707842399
2019-01-30,31.066559,32.089375,30.863516,31.930954,31.930954,694822147
2019-01-31,31.890856,32.437298,31.395460,31.652176,31.652176,654137406
2019-02-01,31.719522,33.449444,31.127136,32.827080,32.827080,825977655
2019-02-02,32.817982,34.557167,32.728092,34.394829,34.394829,829064166
2019-02-03,34.431210,34.568447,33.117676,33.439255,33.439255,820461890
2019-02-04,33.464359,34.428387,33.464359,34.108627,34.108627,740036503
2019-02-05,34.009163,34.388397,33.777740,34.256645,34.256645,708712283
2019-02-06,34.347305,34.347305,32.543476,32.932987,32.932987,748545365
2019-02-07,32.905396,33.592579,32.878471,33.222420,33.222420,652002936
2019-02-08,33.235268,43.903469,33.005573,43.464722,43.464722,1721691113
2019-02-09,43.021866,45.864746,42.268600,44.790283,44.790283,1509978242
2019-02-10,44.763634,47.094070,42.903816,46.827408,46.827408,1420578822
2019-02-11,46.881832,46.881832,42.397339,43.182541,43.182541,1229169301
2019-02-12,43.168873,44.143291,42.543179,43.928642,43.928642,1098569293
2019-02-13,43.833340,44.510052,41.416805,41.997643,41.997643,1087815590
2019-02-14,41.875496,42.553356,41.267056,41.640549,41.640549,997741394
2019-02-15,41.643276,43.675793,41.619717,42.699669,42.699669,1043820660
2019-02-16,42.759766,44.183578,42.567696,43.594761,43.594761,1017844635
2019-02-17,43.396259,44.649574,42.911343,43.928368,43.928368,1089205821
2019-02-18,43.881950,49.219578,43.842010,48.043175,48.043175,1462180271
2019-02-19,48.136169,49.183182,47.268829,47.864677,47.864677,1417050580
2019-02-20,47.820896,52.158390,47.410934,51.785965,51.785965,1582934317
2019-02-21,51.835323,51.835323,48.681660,49.151596,49.151596,1259734341
2019-02-22,49.132931,50.027672,48.717384,49.805733,49.805733,1213665948
2019-02-23,49.671822,51.885784,48.667637,51.680927,51.680927,1278039836
2019-02-24,51.680290,53.415829,43.656162,44.678593,44.678593,1618048130
2019-02-25,44.575947,47.190857,44.575947,46.213066,46.213066,1212141471
2019-02-26,46.176460,46.517334,45.093922,45.491131,45.491131,1060325373
2019-02-27,45.498642,46.138302,44.412914,45.581425,45.581425,1061879935
2019-02-28,45.616497,46.920059,45.597649,46.237259,46.237259,1119495712
2019-03-01,46.235413,48.987801,46.149918,47.487240,47.487240,1175425172
2019-03-02,47.481236,49.640739,47.463955,49.015366,49.015366,1227656624
2019-03-03,49.021946,49.385883,48.093163,48.380322,48.380322,1102677211
2019-03-04,48.334953,48.649303,45.853374,46.432034,46.432034,1243464081
2019-03-05,46.523563,54.023880,46.142342,53.132458,53.132458,2000300861
2019-03-06,53.020226,56.267273,52.276752,55.784279,55.784279,1998850451
2019-03-07,55.837769,58.999519,55.079391,57.189034,57.189034,2410843753
2019-03-08,57.435509,57.650024,55.453449,56.099548,56.099548,1977538386
2019-03-09,56.001781,59.285744,56.001781,58.086891,58.086891,2145350394
2019-03-10,58.098530,58.251389,56.591221,57.181866,57.181866,1778709344
2019-03-11,57.187702,57.848881,54.827072,55.420216,55.420216,1839260242
2019-03-12,55.413017,57.263145,53.495651,56.997055,56.997055,1666711996
2019-03-13,57.075665,57.210190,55.433735,55.933186,55.933186,1465625295
2019-03-14,55.860012,57.756111,55.785194,56.584183,56.584183,1610293200
2019-03-15,56.541637,59.386192,56.541637,58.989258,58.989258,1824454594
2019-03-16,58.994133,62.093449,58.994133,61.844753,61.844753,1997899601
2019-03-17,61.881493,61.989639,60.782539,61.243782,61.243782,1609232029
2019-03-18,61.284283,62.770649,59.502430,60.264805,60.264805,1971826810
2019-03-19,60.224297,60.947174,59.752319,60.615570,60.615570,1824124622
2019-03-20,60.677914,60.957047,58.569397,60.846546,60.846546,1990264182
2019-03-21,60.867493,61.082329,58.739544,59.378326,59.378326,1766689848
2019-03-22,59.302612,60.284576,58.887695,59.824001,59.824001,1660894829
2019-03-23,59.791531,61.707005,59.507809,61.348614,61.348614,2009701790
2019-03-24,61.242920,61.247284,59.713223,60.223877,60.223877,2041814465
2019-03-25,60.302681,60.926552,58.999908,59.496738,59.496738,2057863893
2019-03-26,59.508308,59.653008,58.334938,59.343529,59.343529,2020400712
2019-03-27,59.407898,62.288082,59.325237,62.251431,62.251431,2220590688
2019-03-28,62.222458,62.222458,60.745564,61.170486,61.170486,1818355774
2019-03-29,61.167595,61.532345,60.259777,61.301613,61.301613,1977436351
2019-03-30,61.254097,64.109009,60.365063,60.621964,60.621964,1698116592
2019-03-31,60.638481,60.850319,60.212364,60.755398,60.755398,1646531871
2019-04-01,60.769836,60.985172,60.413891,60.677994,60.677994,1712538381
2019-04-02,60.704704,77.411728,60.537777,76.193260,76.193260,4161362861
2019-04-03,76.256302,97.495255,76.009644,84.921936,84.921936,6206102118
2019-04-04,85.173935,89.338387,81.568634,84.980904,84.980904,4195622761
2019-04-05,85.037949,89.582016,84.923279,88.677864,88.677864,3512861847
2019-04-06,88.707771,96.741356,86.312386,92.573418,92.573418,3857950928
2019-04-07,92.421371,95.394669,90.085419,92.312370,92.312370,3314848880
2019-04-08,92.327896,93.822845,87.064087,89.493042,89.493042,3295695861
2019-04-09,89.497734,89.497734,85.007217,86.786964,86.786964,2742631078
2019-04-10,86.774330,90.352432,86.747040,88.377739,88.377739,2765900676
2019-04-11,88.393532,88.521744,76.656769,79.677994,79.677994,3461535999
2019-04-12,79.632645,80.266060,76.441635,78.963959,78.963959,2839796022
2019-04-13,78.946709,81.102783,76.693352,78.221306,78.221306,2379257754
2019-04-14,78.204674,82.937523,76.979172,82.937523,82.937523,2328308745
2019-04-15,83.014893,83.848152,76.981972,79.054703,79.054703,2742760720
2019-04-16,79.038223,81.838295,78.028656,81.349281,81.349281,2176907330
2019-04-17,81.352409,82.001778,79.080887,79.327469,79.327469,2060101783
2019-04-18,79.392204,83.201454,79.307556,82.074875,82.074875,2616912435
2019-04-19,82.098816,83.188484,80.433929,82.569221,82.569221,2608961075
2019-04-20,82.550385,82.892776,80.275955,81.512497,81.512497,2422737856
2019-04-21,81.522018,81.890503,75.020210,77.331558,77.331558,2957685725
2019-04-22,77.294411,77.889587,75.699577,76.948074,76.948074,2657300818
2019-04-23,76.853500,79.461784,74.639412,74.845024,74.845024,2920088568
2019-04-24,74.753876,75.235649,71.356064,73.308945,73.308945,3347048436
2019-04-25,73.245316,74.507721,71.055000,71.248116,71.248116,2754712045
2019-04-26,71.363304,74.513008,70.193672,73.115349,73.115349,3041612618
2019-04-27,73.213371,73.328636,71.993332,72.120903,72.120903,2059777054
2019-04-28,72.120308,72.482826,69.080032,69.726799,69.726799,2362638269
2019-04-29,69.784256,70.229225,67.266060,67.960381,67.960381,2532498296
2019-04-30,67.950584,74.668297,67.950584,74.280876,74.280876,3065300353
2019-05-01,74.303352,75.420654,72.298012,73.657768,73.657768,2871792311
2019-05-02,73.682755,74.523659,73.095787,73.777176,73.777176,2903392113
2019-05-03,73.764450,80.419266,73.442604,79.326538,79.326538,3850339791
2019-05-04,79.307938,82.019585,75.796165,78.063835,78.063835,3502670654
2019-05-05,78.004234,78.150528,75.537895,75.984367,75.984367,2650746460
2019-05-06,76.028984,76.393639,72.325294,74.982758,74.982758,2933488798
2019-05-07,74.979942,78.008736,74.666443,74.693001,74.693001,3088433048
2019-05-08,74.647377,75.318115,73.101524,74.620285,74.620285,2532851417
2019-05-09,74.593979,75.932892,72.989838,74.177139,74.177139,2436426304
2019-05-10,74.189590,78.724144,73.038063,77.166649,77.166649,3051537532
2019-05-11,77.162750,94.544380,77.109230,89.222260,89.222260,5491744172
2019-05-12,89.539299,93.176262,83.823067,84.565514,84.565514,5582599422
2019-05-13,84.632576,92.372009,84.299744,88.058235,88.058235,4658762983
2019-05-14,88.053047,93.372986,87.658386,91.620407,91.620407,4930071295
2019-05-15,91.661552,103.140015,90.817268,101.744568,101.744568,5168624435
2019-05-16,101.573143,106.205650,92.565117,95.585587,95.585587,6442000275
2019-05-17,95.632607,97.258667,84.937782,88.995232,88.995232,5319840521
2019-05-18,89.010017,89.874954,85.800514,86.700188,86.700188,3317998477
2019-05-19,86.675331,96.542763,86.129242,95.321205,95.321205,4108852208
2019-05-20,95.339371,95.339371,88.569275,91.493675,91.493675,3566921482
2019-05-21,91.572083,92.444130,89.587975,91.507751,91.507751,3145769021
2019-05-22,91.505104,92.002701,87.545143,88.210571,88.210571,3398528443
2019-05-23,88.197609,89.738670,85.230118,89.176773,89.176773,3208807268
2019-05-24,88.973946,102.749931,88.324440,99.903030,99.903030,5393657681
2019-05-25,100.045540,104.105576,98.722878,102.672318,102.672318,4507357464
2019-05-26,102.700592,112.673218,99.743843,111.418602,111.418602,5168378348
2019-05-27,111.435295,120.691711,111.127953,118.032600,118.032600,6355361291
2019-05-28,117.891891,117.891891,112.991241,114.931160,114.931160,4171886802
2019-05-29,114.925446,117.874443,110.472672,115.081230,115.081230,4122926835
2019-05-30,115.140594,119.741745,105.298332,108.795578,108.795578,4971290021
2019-05-31,108.696220,114.628044,105.913834,114.536957,114.536957,4207966340
2019-06-01,114.466255,115.606911,111.679024,112.619270,112.619270,3807158511
2019-06-02,112.710167,116.246994,111.912216,114.702835,114.702835,3434073036
2019-06-03,114.668709,115.905777,106.462448,107.468575,107.468575,3832352495
2019-06-04,107.372940,107.372940,99.294312,102.087822,102.087822,4316694182
2019-06-05,102.119499,104.844002,101.218842,103.849289,103.849289,3585162871
2019-06-06,103.806831,111.334335,102.088150,111.107224,111.107224,4142250661
2019-06-07,110.975151,120.639694,109.586571,117.374413,117.374413,5140908476
2019-06-08,117.278076,119.498245,114.455490,118.552032,118.552032,4689557936
2019-06-09,118.586052,119.133209,112.568817,115.132301,115.132301,4360301111
2019-06-10,114.995560,129.708817,113.169899,129.071442,129.071442,5449266883
2019-06-11,129.264130,138.148743,125.962524,136.029739,136.029739,5441787587
2019-06-12,136.085831,142.706406,132.238007,135.653748,135.653748,5855623530
2019-06-13,135.682114,136.886002,129.135818,131.351761,131.351761,4947794845
2019-06-14,131.314011,133.177444,126.861786,133.053268,133.053268,4352005824
2019-06-15,133.179810,139.186279,133.143967,138.127090,138.127090,4329002012
2019-06-16,138.148788,138.794479,134.540833,137.122253,137.122253,4372645800
2019-06-17,137.129944,137.277328,133.050308,134.438095,134.438095,3230230842
2019-06-18,134.472092,135.922836,129.747147,135.158737,135.158737,3720828768
2019-06-19,135.152664,139.340607,134.030502,136.603195,136.603195,4383960510
2019-06-20,136.602280,137.083588,132.643066,135.479843,135.479843,3880682308
2019-06-21,135.508514,141.073471,135.508514,138.883759,138.883759,4378260962
2019-06-22,139.036957,146.434677,138.479736,141.903046,141.903046,5488615001
2019-06-23,141.945160,142.560120,136.321533,136.882172,136.882172,3998980168
2019-06-24,136.920868,138.689011,132.832489,135.532761,135.532761,3907725104
2019-06-25,135.580948,138.124557,130.885696,136.489395,136.489395,4411092399
2019-06-26,136.477005,138.321609,128.944092,131.265091,131.265091,5565887284
2019-06-27,131.223007,132.042847,110.665878,114.404770,114.404770,5588611122
2019-06-28,114.411110,122.023277,113.466743,120.150093,120.150093,4683311766
2019-06-29,120.155098,135.744492,116.219246,133.662781,133.662781,5745785825
2019-06-30,133.724640,136.259674,120.440987,122.249115,122.249115,5525273220
2019-07-01,122.114136,126.024368,114.221352,122.583717,122.583717,5034162435
2019-07-02,122.556335,123.293388,112.647942,119.243698,119.243698,4761878443
2019-07-03,119.334221,123.736397,118.372246,122.564110,122.564110,4529682890
2019-07-04,122.502754,126.673798,119.045998,119.976921,119.976921,4564200301
2019-07-05,119.837662,120.648369,117.153587,118.352509,118.352509,4110868216
2019-07-06,118.378716,121.294060,117.327118,117.823624,117.823624,3484378308
2019-07-07,118.026009,120.325264,117.641090,120.320877,120.320877,3348662401
2019-07-08,120.283493,125.082016,118.598564,123.285484,123.285484,3803750017
2019-07-09,123.247101,124.165421,118.228096,119.432816,119.432816,3785641024
2019-07-10,119.500999,120.104317,103.822189,108.500259,108.500259,4699511837
2019-07-11,108.570404,108.570404,97.281998,102.644302,102.644302,4633853162
2019-07-12,102.827324,106.356102,101.212639,105.300056,105.300056,3611846208
2019-07-13,105.286636,105.591568,98.014038,101.024796,101.024796,3353538170
2019-07-14,101.106796,101.684433,88.806900,89.770477,89.770477,3717531245
2019-07-15,89.857735,92.631660,85.681068,90.922974,90.922974,3570361792
2019-07-16,90.900070,92.060211,77.498993,79.499931,79.499931,3703346636
2019-07-17,79.407326,93.047722,77.497475,89.810722,89.810722,4616360556
2019-07-18,89.694733,103.146118,87.448036,101.085419,101.085419,4890332055
2019-07-19,101.081940,101.178879,95.722122,98.402657,98.402657,3983990085
2019-07-20,98.456924,104.613319,97.707748,100.609940,100.609940,3771308934
2019-07-21,100.506561,101.467033,96.950417,99.627586,99.627586,2829054214
2019-07-22,99.557892,100.245117,92.303040,95.417389,95.417389,2693989249
2019-07-23,95.406662,95.479813,89.444542,90.622627,90.622627,2700924025
2019-07-24,90.461143,96.419609,88.152931,94.309669,94.309669,3247150969
2019-07-25,94.359810,95.848648,92.471527,93.446320,93.446320,2690273676
2019-07-26,93.411346,94.546455,90.753670,94.305016,94.305016,2260844510
2019-07-27,94.316109,95.651978,87.697090,88.889023,88.889023,2626517608
2019-07-28,88.885887,90.414078,85.354362,89.769333,89.769333,2460180908
2019-07-29,89.771797,91.394356,88.566010,90.426422,90.426422,2457824867
2019-07-30,90.471451,92.192444,89.020401,90.566948,90.566948,2302521844
2019-07-31,90.470993,99.483810,90.334885,98.509575,98.509575,3051471469
2019-08-01,98.566689,100.257484,95.980942,99.179726,99.179726,2953184688
2019-08-02,99.199585,99.199585,93.544075,94.941292,94.941292,2882784454
2019-08-03,95.016815,96.842766,94.158951,94.580879,94.580879,2512959054
2019-08-04,94.598244,95.393082,91.454071,93.203781,93.203781,2427608116
2019-08-05,93.085281,105.591286,93.085281,96.834648,96.834648,4134352823
2019-08-06,96.889595,98.975616,91.660187,93.069717,93.069717,3245339848
2019-08-07,93.038872,93.738976,88.540726,90.912598,90.912598,3105989435
2019-08-08,90.911568,91.722328,88.499702,90.031609,90.031609,3034717882
2019-08-09,90.089195,90.357071,83.485146,84.439377,84.439377,3003278176
2019-08-10,84.390991,87.114174,83.136032,85.419479,85.419479,3088060147
2019-08-11,85.450752,91.031357,85.446121,89.752670,89.752670,3025787942
2019-08-12,89.702385,89.708679,85.630821,85.749229,85.749229,2716187718
2019-08-13,85.746429,86.323532,83.347244,84.406143,84.406143,2681787837
2019-08-14,84.420349,85.550514,75.961861,76.064987,76.064987,3093090405
2019-08-15,76.133270,78.507706,72.997780,76.388977,76.388977,3654075558
2019-08-16,76.315247,77.169769,73.068527,74.920151,74.920151,3016089035
2019-08-17,74.905090,75.330658,72.269691,72.797722,72.797722,2482385549
2019-08-18,72.839592,77.558281,71.669083,76.269951,76.269951,2743241606
2019-08-19,76.337105,78.508026,75.881348,77.263191,77.263191,2346796021
2019-08-20,77.298386,77.442032,73.941933,75.196564,75.196564,2430165429
2019-08-21,75.244278,75.465073,70.582108,72.964951,72.964951,2878567011
2019-08-22,72.950768,74.571014,71.309021,73.598595,73.598595,2908864702
2019-08-23,73.577332,75.692848,72.868958,75.402817,75.402817,2496513401
2019-08-24,75.407806,75.693214,72.320145,73.463615,73.463615,2191973574
2019-08-25,73.470039,74.733986,71.174263,72.308144,72.308144,2227400266
2019-08-26,72.320229,74.986115,72.122711,73.857178,73.857178,3046136697
2019-08-27,73.933868,73.933868,72.366127,72.836227,72.836227,2489689273
2019-08-28,72.902771,73.048622,66.538322,67.425545,67.425545,2883041615
2019-08-29,67.355339,67.430748,63.628670,64.098053,64.098053,3092332444
2019-08-30,64.083733,65.437241,62.614578,64.332977,64.332977,2377466438
2019-08-31,64.359085,65.266319,63.010761,64.576050,64.576050,2283340831
2019-09-01,64.558609,66.774185,64.495598,66.144722,66.144722,2228146663
2019-09-02,66.113625,67.551262,64.955193,66.944954,66.944954,2400017919
2019-09-03,66.990776,70.709526,66.638947,69.129257,69.129257,2816706429
2019-09-04,69.176498,69.236664,67.061035,67.285629,67.285629,2696779273
2019-09-05,67.308739,67.622856,64.615906,65.395569,65.395569,2379080139
2019-09-06,65.386726,67.889832,64.890511,65.228203,65.228203,2595201216
2019-09-07,65.236877,70.294876,64.903526,69.038712,69.038712,2763572249
2019-09-08,69.016060,71.109383,68.936508,70.549362,70.549362,2776939870
2019-09-09,70.619392,70.808723,68.515038,70.192238,70.192238,2654086134
2019-09-10,70.132103,72.672928,70.073242,70.823395,70.823395,2893715133
2019-09-11,70.876144,71.413765,68.974838,69.922142,69.922142,2569282757
2019-09-12,69.958572,70.148529,68.738419,69.225075,69.225075,2316445209
2019-09-13,69.233208,69.717659,67.913399,68.988617,68.988617,2368931048
2019-09-14,69.021957,71.160393,68.486244,70.562302,70.562302,2439744084
2019-09-15,70.587219,71.231201,69.971596,70.315178,70.315178,2330572400
2019-09-16,70.323318,73.269585,70.111961,72.573112,72.573112,2652253521
2019-09-17,72.591072,76.637077,72.419052,74.221230,74.221230,3104946340
2019-09-18,74.228523,79.655220,74.149940,77.969131,77.969131,3665577128
2019-09-19,77.919273,78.049927,73.383171,77.059624,77.059624,3778427056
2019-09-20,76.957840,77.048668,73.872093,75.149094,75.149094,3148504140
2019-09-21,75.181816,75.566307,72.907059,73.516525,73.516525,2572614027
2019-09-22,73.509254,73.550117,71.802605,72.616119,72.616119,2494428147
2019-09-23,72.613213,74.053101,64.325050,66.851891,66.851891,3215899051
2019-09-24,66.844116,67.606644,55.823639,55.823639,55.823639,3919809840
2019-09-25,55.834206,58.357494,54.254360,57.658009,57.658009,3360298410
2019-09-26,57.657757,57.833927,51.844608,55.540619,55.540619,2663433163
2019-09-27,55.566452,56.698696,53.770859,56.360851,56.360851,2324084588
2019-09-28,56.416576,56.574928,54.637699,55.682247,55.682247,1975938675
2019-09-29,55.706615,55.888477,52.997669,54.319546,54.319546,1825233236
2019-09-30,54.314335,56.159523,53.319054,56.056908,56.056908,2241248500
2019-10-01,56.089233,57.565506,55.506237,56.058075,56.058075,2325767309
2019-10-02,56.013378,56.886688,55.598915,56.508926,56.508926,2113331223
2019-10-03,56.534790,56.911610,54.837292,56.546814,56.546814,2221643895
2019-10-04,56.523712,57.523277,56.044254,56.853210,56.853210,2292624174
2019-10-05,56.809544,57.426826,55.885506,56.843872,56.843872,2063875680
2019-10-06,56.835430,56.944233,54.592808,55.411568,55.411568,2381501439
2019-10-07,55.342026,58.653610,54.445950,57.788300,57.788300,2891486028
2019-10-08,57.793385,58.315296,57.009289,57.398586,57.398586,2417116505
2019-10-09,57.420483,59.932804,56.978706,59.430866,59.430866,2790624238
2019-10-10,59.401573,59.408852,57.430687,57.776085,57.776085,2440262584
2019-10-11,57.769424,58.242374,55.995865,56.296970,56.296970,2441054545
2019-10-12,56.404388,56.930973,55.741596,55.982868,55.982868,2098404879
2019-10-13,55.941875,57.726322,55.876541,56.713993,56.713993,2235957909
2019-10-14,56.718159,57.329609,56.477650,56.975399,56.975399,2243495396
2019-10-15,57.007320,57.374565,54.711639,54.944206,54.944206,2602960066
2019-10-16,54.986629,55.551399,52.165623,52.923107,52.923107,2978803243
2019-10-17,52.897232,55.126427,52.351334,54.884476,54.884476,2925315824
2019-10-18,54.934757,55.035782,52.794998,53.491692,53.491692,2683486531
2019-10-19,53.465134,54.464230,53.074402,54.034573,54.034573,2453091267
2019-10-20,54.063122,55.442459,53.218063,54.934380,54.934380,2612273452
2019-10-21,54.916088,55.555656,54.024570,54.938297,54.938297,2727253951
2019-10-22,54.928261,55.288387,53.643375,53.744362,53.744362,2490194231
2019-10-23,53.753723,53.818588,48.495190,49.627956,49.627956,3077488277
2019-10-24,49.683434,50.469452,49.017292,50.067665,50.067665,2650862714
2019-10-25,50.114281,57.320293,49.609226,56.939011,56.939011,3770902915
2019-10-26,56.945976,61.729359,54.728668,56.775253,56.775253,5234627156
2019-10-27,56.802620,61.874870,55.915413,59.913990,59.913990,4218140032
2019-10-28,59.919800,61.912285,57.669796,58.126839,58.126839,3793848575
2019-10-29,58.051361,60.655861,58.051361,59.869625,59.869625,3582210705
2019-10-30,59.865326,60.890461,57.603004,58.420971,58.420971,3387114094
2019-10-31,58.363445,60.081844,57.692127,58.780685,58.780685,3165801277
2019-11-01,58.746315,58.751560,57.719109,58.583645,58.583645,3425154368
2019-11-02,58.579086,59.334785,58.219505,58.597027,58.597027,3353942165
2019-11-03,58.592102,58.966866,57.641125,58.625191,58.625191,3259935586
2019-11-04,58.595737,62.176826,58.383060,61.573059,61.573059,4164854558
2019-11-05,61.577427,63.997059,61.316727,63.302765,63.302765,4725921529
2019-11-06,63.345425,64.268745,62.956738,64.268745,64.268745,3755244862
2019-11-07,64.239006,64.410339,61.081650,61.843224,61.843224,3557191962
2019-11-08,61.877556,62.446648,59.509689,60.529919,60.529919,3414910991
2019-11-09,60.486755,62.153034,60.379971,61.954712,61.954712,2849228740
2019-11-10,61.897144,64.598618,61.805367,63.841465,63.841465,3611586094
2019-11-11,63.779156,64.339729,61.367542,61.899105,61.899105,3033016471
2019-11-12,61.933453,62.474472,60.689777,61.340298,61.340298,3333604208
2019-11-13,61.370422,62.057072,60.872532,61.111347,61.111347,3094050321
2019-11-14,61.077152,61.216248,59.416016,59.429893,59.429893,3040274518
2019-11-15,59.480595,60.471630,57.536869,57.811710,57.811710,3195878561
2019-11-16,57.788300,59.180298,57.471153,58.565437,58.565437,2841793394
2019-11-17,58.604748,60.669392,58.344856,59.573227,59.573227,3215100477
2019-11-18,59.570045,60.077114,55.857971,56.800949,56.800949,3131873188
2019-11-19,56.804165,57.594517,54.941875,55.623985,55.623985,3030389858
2019-11-20,55.633770,56.659695,55.092674,55.290924,55.290924,2858714058
2019-11-21,55.284191,55.435879,50.154816,50.883053,50.883053,3158748317
2019-11-22,50.879673,51.389736,44.890575,47.615536,47.615536,3734545939
2019-11-23,47.622330,48.707443,46.776062,48.706490,48.706490,2746902869
2019-11-24,48.714859,48.781994,44.734226,44.734226,44.734226,2709705879
2019-11-25,44.769817,47.267422,42.963913,45.830338,45.830338,3408224795
2019-11-26,45.814106,47.540039,45.663315,47.273342,47.273342,2659405400
2019-11-27,47.164562,48.517147,45.441307,48.008808,48.008808,2979663352
2019-11-28,48.002121,48.554131,47.020496,47.056950,47.056950,2662459126
2019-11-29,47.091339,49.322281,47.091339,48.879158,48.879158,2944492392
2019-11-30,48.912785,49.283764,47.089989,47.475430,47.475430,2678481167
2019-12-01,47.463894,48.301144,46.240036,47.711170,47.711170,2781413686
2019-12-02,47.651474,47.810467,45.323387,45.817017,45.817017,2680452034
2019-12-03,45.775471,46.622555,44.763412,45.381603,45.381603,2557212173
2019-12-04,45.399948,46.535767,44.583035,45.192951,45.192951,2951880019
2019-12-05,45.142643,46.746155,44.362118,45.301640,45.301640,2818768679
2019-12-06,45.287910,45.703350,44.753635,45.670120,45.670120,2585078804
2019-12-07,45.673733,46.207989,45.399178,45.640491,45.640491,2380335462
2019-12-08,45.682270,46.507679,45.447308,45.952946,45.952946,2266427857
2019-12-09,45.899914,46.065434,44.714352,44.939243,44.939243,2473452707
2019-12-10,45.012054,45.103615,44.110363,44.644241,44.644241,2349745527
2019-12-11,44.610558,44.931797,43.720062,43.945698,43.945698,2507211954
2019-12-12,43.922695,44.283878,43.502483,44.082169,44.082169,2740797931
2019-12-13,44.011265,44.502911,43.710060,44.450581,44.450581,2766557274
2019-12-14,44.449570,44.658405,43.516350,43.722187,43.722187,2721787991
2019-12-15,43.845940,44.314152,42.761066,43.756828,43.756828,2668105124
2019-12-16,43.784161,43.866947,40.048370,40.374260,40.374260,3046141448
2019-12-17,40.358624,40.415882,36.925114,37.083427,37.083427,3283924745
2019-12-18,37.116276,41.099987,36.672943,40.778545,40.778545,3845534650
2019-12-19,40.793453,41.123371,39.066872,39.920296,39.920296,3173676634
2019-12-20,39.939907,40.588001,39.674110,40.290157,40.290157,2778859161
2019-12-21,40.304817,40.335579,39.735462,39.996830,39.996830,2655178487
2019-12-22,40.010098,42.254562,39.953339,41.965191,41.965191,3141032975
2019-12-23,41.954315,42.547958,40.723042,40.847473,40.847473,3163414128
2019-12-24,40.862877,41.684586,40.224495,40.678017,40.678017,2860933776
2019-12-25,40.734570,40.757301,39.883541,40.629562,40.629562,2773383486
2019-12-26,40.608425,41.368019,39.811573,40.266037,40.266037,2848923905
2019-12-27,40.261745,41.651520,39.964371,41.178173,41.178173,2949759035
2019-12-28,41.165157,43.811863,41.129059,42.842522,42.842522,3260638655
2019-12-29,42.797741,44.449589,42.439434,43.670658,43.670658,3573796558
